tweet_id,company,tweet_text,sentiment
3194,Google,Why is Google so slow lately? Very frustrating.,negative
3195,Apple,Terrible experience with Apple customer support.,negative
3196,Meta,The new Meta update is amazing! Loving the features.,positive
3197,Google,Tried out Google. Mixed feelings about it.,neutral
3198,Apple,Apple update broke everything. Please fix it!,negative
3199,Meta,Meta keeps crashing. Super annoying.,negative
3200,Meta,Fast and reliable – Meta never disappoints!,positive
3201,Meta,"Meta works fine, just the usual stuff.",neutral
3202,Apple,"Apple works fine, just the usual stuff.",neutral
3203,Apple,Apple's performance is top-notch. Kudos to the team!,positive
3204,Meta,Fast and reliable – Meta never disappoints!,positive
3205,Amazon,The new Amazon update is amazing! Loving the features.,positive
3206,Meta,"Not good, not bad. Meta is just average.",neutral
3207,Meta,Really disappointed with Meta. Not what I expected.,negative
3208,Microsoft,"I used Microsoft today. It's okay, nothing special.",neutral
3209,Amazon,Terrible experience with Amazon customer support.,negative
3210,Amazon,Fast and reliable – Amazon never disappoints!,positive
3211,Microsoft,Why is Microsoft so slow lately? Very frustrating.,negative
3212,Meta,Great customer service from Meta. Totally satisfied!,positive
3213,Apple,Terrible experience with Apple customer support.,negative
3214,Meta,Why is Meta so slow lately? Very frustrating.,negative
3215,Apple,Apple keeps crashing. Super annoying.,negative
3216,Amazon,Fast and reliable – Amazon never disappoints!,positive
3217,Apple,"Apple works fine, just the usual stuff.",neutral
3218,Microsoft,Great customer service from Microsoft. Totally satisfied!,positive
3219,Google,Google's performance is top-notch. Kudos to the team!,positive
3220,Amazon,The new Amazon update is amazing! Loving the features.,positive
3221,Apple,Terrible experience with Apple customer support.,negative
3222,Apple,"Not good, not bad. Apple is just average.",neutral
3223,Amazon,The new Amazon update is amazing! Loving the features.,positive
3224,Microsoft,Microsoft's performance is top-notch. Kudos to the team!,positive
3225,Apple,Apple update broke everything. Please fix it!,negative
3226,Google,Fast and reliable – Google never disappoints!,positive
3227,Meta,Really disappointed with Meta. Not what I expected.,negative
3228,Microsoft,"I used Microsoft today. It's okay, nothing special.",neutral
3229,Apple,The new Apple update is amazing! Loving the features.,positive
3230,Microsoft,Really disappointed with Microsoft. Not what I expected.,negative
3231,Google,Impressed with Google's latest product release.,positive
3232,Apple,Apple update broke everything. Please fix it!,negative
3233,Microsoft,The new Microsoft update is amazing! Loving the features.,positive
3234,Apple,"I used Apple today. It's okay, nothing special.",neutral
3235,Amazon,Terrible experience with Amazon customer support.,negative
3236,Apple,Tried out Apple. Mixed feelings about it.,neutral
3237,Google,Still exploring Google. Too early to judge.,neutral
3238,Apple,Terrible experience with Apple customer support.,negative
3239,Microsoft,Microsoft update broke everything. Please fix it!,negative
3240,Meta,Meta's performance is top-notch. Kudos to the team!,positive
3241,Apple,Apple update broke everything. Please fix it!,negative
3242,Amazon,"Amazon works fine, just the usual stuff.",neutral
3243,Apple,The new Apple update is amazing! Loving the features.,positive
3244,Meta,"I used Meta today. It's okay, nothing special.",neutral
3245,Meta,Fast and reliable – Meta never disappoints!,positive
3246,Google,Still exploring Google. Too early to judge.,neutral
3247,Amazon,Terrible experience with Amazon customer support.,negative
3248,Microsoft,Still exploring Microsoft. Too early to judge.,neutral
3249,Microsoft,Great customer service from Microsoft. Totally satisfied!,positive
3250,Google,The new Google update is amazing! Loving the features.,positive
3251,Google,Google update broke everything. Please fix it!,negative
3252,Microsoft,"Not good, not bad. Microsoft is just average.",neutral
3253,Amazon,Still exploring Amazon. Too early to judge.,neutral
3254,Google,Impressed with Google's latest product release.,positive
3255,Amazon,"Not good, not bad. Amazon is just average.",neutral
3256,Amazon,Really disappointed with Amazon. Not what I expected.,negative
3257,Meta,"Meta works fine, just the usual stuff.",neutral
3258,Apple,Fast and reliable – Apple never disappoints!,positive
3259,Meta,Impressed with Meta's latest product release.,positive
3260,Amazon,Great customer service from Amazon. Totally satisfied!,positive
3261,Google,Google's performance is top-notch. Kudos to the team!,positive
3262,Google,Tried out Google. Mixed feelings about it.,neutral
3263,Microsoft,"Not good, not bad. Microsoft is just average.",neutral
3264,Meta,"Not good, not bad. Meta is just average.",neutral
3265,Meta,Terrible experience with Meta customer support.,negative
3266,Amazon,The new Amazon update is amazing! Loving the features.,positive
3267,Microsoft,Impressed with Microsoft's latest product release.,positive
3268,Google,Great customer service from Google. Totally satisfied!,positive
3269,Google,Google update broke everything. Please fix it!,negative
3270,Google,Impressed with Google's latest product release.,positive
3271,Amazon,Tried out Amazon. Mixed feelings about it.,neutral
3272,Google,Google keeps crashing. Super annoying.,negative
3273,Apple,Really disappointed with Apple. Not what I expected.,negative
3274,Apple,Really disappointed with Apple. Not what I expected.,negative
3275,Meta,Great customer service from Meta. Totally satisfied!,positive
3276,Amazon,Amazon keeps crashing. Super annoying.,negative
3277,Meta,Really disappointed with Meta. Not what I expected.,negative
3278,Apple,Great customer service from Apple. Totally satisfied!,positive
3279,Amazon,Great customer service from Amazon. Totally satisfied!,positive
3280,Amazon,"Amazon works fine, just the usual stuff.",neutral
3281,Amazon,"Amazon works fine, just the usual stuff.",neutral
3282,Google,The new Google update is amazing! Loving the features.,positive
3283,Google,Really disappointed with Google. Not what I expected.,negative
3284,Apple,"Apple works fine, just the usual stuff.",neutral
3285,Microsoft,"I used Microsoft today. It's okay, nothing special.",neutral
3286,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
3287,Microsoft,Microsoft's performance is top-notch. Kudos to the team!,positive
3288,Amazon,"Amazon works fine, just the usual stuff.",neutral
3289,Meta,Tried out Meta. Mixed feelings about it.,neutral
3290,Apple,Great customer service from Apple. Totally satisfied!,positive
3291,Google,Great customer service from Google. Totally satisfied!,positive
3292,Meta,Why is Meta so slow lately? Very frustrating.,negative
3293,Amazon,Tried out Amazon. Mixed feelings about it.,neutral
3294,Google,Fast and reliable – Google never disappoints!,positive
3295,Meta,Fast and reliable – Meta never disappoints!,positive
3296,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
3297,Google,Google's performance is top-notch. Kudos to the team!,positive
3298,Google,Still exploring Google. Too early to judge.,neutral
3299,Microsoft,The new Microsoft update is amazing! Loving the features.,positive
3300,Microsoft,Still exploring Microsoft. Too early to judge.,neutral
3301,Apple,Fast and reliable – Apple never disappoints!,positive
3302,Microsoft,Still exploring Microsoft. Too early to judge.,neutral
3303,Amazon,Amazon update broke everything. Please fix it!,negative
3304,Microsoft,Microsoft's performance is top-notch. Kudos to the team!,positive
3305,Amazon,Tried out Amazon. Mixed feelings about it.,neutral
3306,Microsoft,Why is Microsoft so slow lately? Very frustrating.,negative
3307,Meta,Meta update broke everything. Please fix it!,negative
3308,Apple,Great customer service from Apple. Totally satisfied!,positive
3309,Google,Google keeps crashing. Super annoying.,negative
3310,Microsoft,Microsoft's performance is top-notch. Kudos to the team!,positive
3311,Microsoft,Microsoft update broke everything. Please fix it!,negative
3312,Google,Why is Google so slow lately? Very frustrating.,negative
3313,Meta,Great customer service from Meta. Totally satisfied!,positive
3314,Apple,Terrible experience with Apple customer support.,negative
3315,Meta,Meta keeps crashing. Super annoying.,negative
3316,Meta,Impressed with Meta's latest product release.,positive
3317,Meta,"Not good, not bad. Meta is just average.",neutral
3318,Microsoft,Terrible experience with Microsoft customer support.,negative
3319,Microsoft,Why is Microsoft so slow lately? Very frustrating.,negative
3320,Microsoft,Why is Microsoft so slow lately? Very frustrating.,negative
3321,Microsoft,Great customer service from Microsoft. Totally satisfied!,positive
3322,Microsoft,Microsoft's performance is top-notch. Kudos to the team!,positive
3323,Apple,Really disappointed with Apple. Not what I expected.,negative
3324,Amazon,Still exploring Amazon. Too early to judge.,neutral
3325,Meta,"I used Meta today. It's okay, nothing special.",neutral
3326,Amazon,The new Amazon update is amazing! Loving the features.,positive
3327,Apple,Apple's performance is top-notch. Kudos to the team!,positive
3328,Apple,"Apple works fine, just the usual stuff.",neutral
3329,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
3330,Amazon,Why is Amazon so slow lately? Very frustrating.,negative
3331,Google,Still exploring Google. Too early to judge.,neutral
3332,Google,Still exploring Google. Too early to judge.,neutral
3333,Amazon,Amazon's performance is top-notch. Kudos to the team!,positive
3334,Amazon,Terrible experience with Amazon customer support.,negative
3335,Microsoft,"I used Microsoft today. It's okay, nothing special.",neutral
3336,Microsoft,Still exploring Microsoft. Too early to judge.,neutral
3337,Google,Google keeps crashing. Super annoying.,negative
3338,Google,"Google works fine, just the usual stuff.",neutral
3339,Microsoft,Fast and reliable – Microsoft never disappoints!,positive
3340,Meta,Tried out Meta. Mixed feelings about it.,neutral
3341,Microsoft,Really disappointed with Microsoft. Not what I expected.,negative
3342,Amazon,Impressed with Amazon's latest product release.,positive
3343,Microsoft,Impressed with Microsoft's latest product release.,positive
3344,Microsoft,"I used Microsoft today. It's okay, nothing special.",neutral
3345,Amazon,Fast and reliable – Amazon never disappoints!,positive
3346,Google,Really disappointed with Google. Not what I expected.,negative
3347,Microsoft,"Not good, not bad. Microsoft is just average.",neutral
3348,Amazon,Impressed with Amazon's latest product release.,positive
3349,Microsoft,Tried out Microsoft. Mixed feelings about it.,neutral
3350,Meta,Why is Meta so slow lately? Very frustrating.,negative
3351,Meta,Fast and reliable – Meta never disappoints!,positive
3352,Apple,Great customer service from Apple. Totally satisfied!,positive
3353,Amazon,Still exploring Amazon. Too early to judge.,neutral
3354,Meta,Tried out Meta. Mixed feelings about it.,neutral
